Meta_Version,date,ticker,weight
OroTitan_Data_v1.0,2022-03-16,GTT.PA,0.1
OroTitan_Data_v1.0,2022-03-16,IPN.PA,0.1
OroTitan_Data_v1.0,2022-03-16,MC.PA,0.1
OroTitan_Data_v1.0,2022-03-16,OR.PA,0.1
OroTitan_Data_v1.0,2022-03-16,SU.PA,0.1
OroTitan_Data_v1.0,2022-03-16,TTE.PA,0.1
OroTitan_Data_v1.0,2022-03-17,AI.PA,0.1
OroTitan_Data_v1.0,2022-03-17,ASML.AS,0.1
OroTitan_Data_v1.0,2022-03-17,DSY.PA,0.1
OroTitan_Data_v1.0,2022-03-17,ENX.PA,0.1
OroTitan_Data_v1.0,2022-03-17,GTT.PA,0.1
OroTitan_Data_v1.0,2022-03-17,IPN.PA,0.1
OroTitan_Data_v1.0,2022-03-17,MC.PA,0.1
OroTitan_Data_v1.0,2022-03-17,OR.PA,0.1
OroTitan_Data_v1.0,2022-03-17,SU.PA,0.1
OroTitan_Data_v1.0,2022-03-17,TTE.PA,0.1
OroTitan_Data_v1.0,2022-03-18,AI.PA,0.1
OroTitan_Data_v1.0,2022-03-18,ASML.AS,0.1
OroTitan_Data_v1.0,2022-03-18,DSY.PA,0.1
OroTitan_Data_v1.0,2022-03-18,ENX.PA,0.1
OroTitan_Data_v1.0,2022-03-18,GTT.PA,0.1
OroTitan_Data_v1.0,2022-03-18,IPN.PA,0.1
OroTitan_Data_v1.0,2022-03-18,MC.PA,0.1
OroTitan_Data_v1.0,2022-03-18,OR.PA,0.1
OroTitan_Data_v1.0,2022-03-18,SU.PA,0.1
OroTitan_Data_v1.0,2022-03-18,TTE.PA,0.1
OroTitan_Data_v1.0,2022-03-21,AI.PA,0.1
OroTitan_Data_v1.0,2022-03-21,ASML.AS,0.1
OroTitan_Data_v1.0,2022-03-21,DSY.PA,0.1
OroTitan_Data_v1.0,2022-03-21,ENX.PA,0.1
OroTitan_Data_v1.0,2022-03-21,GTT.PA,0.1
OroTitan_Data_v1.0,2022-03-21,IPN.PA,0.1
OroTitan_Data_v1.0,2022-03-21,MC.PA,0.1
OroTitan_Data_v1.0,2022-03-21,OR.PA,0.1
OroTitan_Data_v1.0,2022-03-21,SU.PA,0.1
OroTitan_Data_v1.0,2022-03-21,TTE.PA,0.1
OroTitan_Data_v1.0,2022-03-22,AI.PA,0.1
OroTitan_Data_v1.0,2022-03-22,ASML.AS,0.1
OroTitan_Data_v1.0,2022-03-22,DSY.PA,0.1
OroTitan_Data_v1.0,2022-03-22,ENX.PA,0.1
OroTitan_Data_v1.0,2022-03-22,GTT.PA,0.1
OroTitan_Data_v1.0,2022-03-22,IPN.PA,0.1
OroTitan_Data_v1.0,2022-03-22,MC.PA,0.1
OroTitan_Data_v1.0,2022-03-22,OR.PA,0.1
OroTitan_Data_v1.0,2022-03-22,SU.PA,0.1
OroTitan_Data_v1.0,2022-03-22,TTE.PA,0.1
OroTitan_Data_v1.0,2022-03-23,AI.PA,0.1
OroTitan_Data_v1.0,2022-03-23,ASML.AS,0.1
OroTitan_Data_v1.0,2022-03-23,DSY.PA,0.1
OroTitan_Data_v1.0,2022-03-23,ENX.PA,0.1
OroTitan_Data_v1.0,2022-03-23,GTT.PA,0.1
OroTitan_Data_v1.0,2022-03-23,IPN.PA,0.1
OroTitan_Data_v1.0,2022-03-23,MC.PA,0.1
OroTitan_Data_v1.0,2022-03-23,OR.PA,0.1
OroTitan_Data_v1.0,2022-03-23,SU.PA,0.1
OroTitan_Data_v1.0,2022-03-23,TTE.PA,0.1
OroTitan_Data_v1.0,2022-03-24,AI.PA,0.1
OroTitan_Data_v1.0,2022-03-24,ASML.AS,0.1
OroTitan_Data_v1.0,2022-03-24,DSY.PA,0.1
OroTitan_Data_v1.0,2022-03-24,ENX.PA,0.1
OroTitan_Data_v1.0,2022-03-24,GTT.PA,0.1
OroTitan_Data_v1.0,2022-03-24,IPN.PA,0.1
OroTitan_Data_v1.0,2022-03-24,MC.PA,0.1
OroTitan_Data_v1.0,2022-03-24,OR.PA,0.1
OroTitan_Data_v1.0,2022-03-24,SU.PA,0.1
OroTitan_Data_v1.0,2022-03-24,TTE.PA,0.1
OroTitan_Data_v1.0,2022-03-25,AI.PA,0.1
OroTitan_Data_v1.0,2022-03-25,ASML.AS,0.1
OroTitan_Data_v1.0,2022-03-25,DSY.PA,0.1
OroTitan_Data_v1.0,2022-03-25,ENX.PA,0.1
OroTitan_Data_v1.0,2022-03-25,GTT.PA,0.1
OroTitan_Data_v1.0,2022-03-25,IPN.PA,0.1
OroTitan_Data_v1.0,2022-03-25,MC.PA,0.1
OroTitan_Data_v1.0,2022-03-25,OR.PA,0.1
OroTitan_Data_v1.0,2022-03-25,SU.PA,0.1
OroTitan_Data_v1.0,2022-03-25,TTE.PA,0.1
OroTitan_Data_v1.0,2022-03-28,AI.PA,0.1
OroTitan_Data_v1.0,2022-03-28,ASML.AS,0.1
OroTitan_Data_v1.0,2022-03-28,DSY.PA,0.1
OroTitan_Data_v1.0,2022-03-28,ENX.PA,0.1
OroTitan_Data_v1.0,2022-03-28,GTT.PA,0.1
OroTitan_Data_v1.0,2022-03-28,IPN.PA,0.1
OroTitan_Data_v1.0,2022-03-28,MC.PA,0.1
OroTitan_Data_v1.0,2022-03-28,OR.PA,0.1
OroTitan_Data_v1.0,2022-03-28,SU.PA,0.1
OroTitan_Data_v1.0,2022-03-28,TTE.PA,0.1
OroTitan_Data_v1.0,2022-03-29,AI.PA,0.1
OroTitan_Data_v1.0,2022-03-29,ASML.AS,0.1
OroTitan_Data_v1.0,2022-03-29,DSY.PA,0.1
OroTitan_Data_v1.0,2022-03-29,ENX.PA,0.1
OroTitan_Data_v1.0,2022-03-29,GTT.PA,0.1
OroTitan_Data_v1.0,2022-03-29,IPN.PA,0.1
OroTitan_Data_v1.0,2022-03-29,MC.PA,0.1
OroTitan_Data_v1.0,2022-03-29,OR.PA,0.1
OroTitan_Data_v1.0,2022-03-29,SU.PA,0.1
OroTitan_Data_v1.0,2022-03-29,TTE.PA,0.1
OroTitan_Data_v1.0,2022-03-30,AI.PA,0.1
OroTitan_Data_v1.0,2022-03-30,ASML.AS,0.1
OroTitan_Data_v1.0,2022-03-30,DSY.PA,0.1
OroTitan_Data_v1.0,2022-03-30,ENX.PA,0.1
OroTitan_Data_v1.0,2022-03-30,GTT.PA,0.1
OroTitan_Data_v1.0,2022-03-30,IPN.PA,0.1
OroTitan_Data_v1.0,2022-03-30,MC.PA,0.1
OroTitan_Data_v1.0,2022-03-30,OR.PA,0.1
OroTitan_Data_v1.0,2022-03-30,SU.PA,0.1
OroTitan_Data_v1.0,2022-03-30,TTE.PA,0.1
OroTitan_Data_v1.0,2022-03-31,AI.PA,0.1
OroTitan_Data_v1.0,2022-03-31,ASML.AS,0.1
OroTitan_Data_v1.0,2022-03-31,DSY.PA,0.1
OroTitan_Data_v1.0,2022-03-31,ENX.PA,0.1
OroTitan_Data_v1.0,2022-03-31,GTT.PA,0.1
OroTitan_Data_v1.0,2022-03-31,IPN.PA,0.1
OroTitan_Data_v1.0,2022-03-31,MC.PA,0.1
OroTitan_Data_v1.0,2022-03-31,OR.PA,0.1
OroTitan_Data_v1.0,2022-03-31,SU.PA,0.1
OroTitan_Data_v1.0,2022-03-31,TTE.PA,0.1
OroTitan_Data_v1.0,2022-04-01,AI.PA,0.1
OroTitan_Data_v1.0,2022-04-01,ASML.AS,0.1
OroTitan_Data_v1.0,2022-04-01,DSY.PA,0.1
OroTitan_Data_v1.0,2022-04-01,ENX.PA,0.1
OroTitan_Data_v1.0,2022-04-01,GTT.PA,0.1
OroTitan_Data_v1.0,2022-04-01,IPN.PA,0.1
OroTitan_Data_v1.0,2022-04-01,MC.PA,0.1
OroTitan_Data_v1.0,2022-04-01,OR.PA,0.1
OroTitan_Data_v1.0,2022-04-01,SU.PA,0.1
OroTitan_Data_v1.0,2022-04-01,TTE.PA,0.1
OroTitan_Data_v1.0,2022-04-04,AI.PA,0.1
OroTitan_Data_v1.0,2022-04-04,ASML.AS,0.1
OroTitan_Data_v1.0,2022-04-04,DSY.PA,0.1
OroTitan_Data_v1.0,2022-04-04,ENX.PA,0.1
OroTitan_Data_v1.0,2022-04-04,GTT.PA,0.1
OroTitan_Data_v1.0,2022-04-04,IPN.PA,0.1
OroTitan_Data_v1.0,2022-04-04,MC.PA,0.1
OroTitan_Data_v1.0,2022-04-04,OR.PA,0.1
OroTitan_Data_v1.0,2022-04-04,SU.PA,0.1
OroTitan_Data_v1.0,2022-04-04,TTE.PA,0.1
OroTitan_Data_v1.0,2022-04-05,AI.PA,0.1
OroTitan_Data_v1.0,2022-04-05,ASML.AS,0.1
OroTitan_Data_v1.0,2022-04-05,DSY.PA,0.1
OroTitan_Data_v1.0,2022-04-05,ENX.PA,0.1
OroTitan_Data_v1.0,2022-04-05,GTT.PA,0.1
OroTitan_Data_v1.0,2022-04-05,IPN.PA,0.1
OroTitan_Data_v1.0,2022-04-05,MC.PA,0.1
OroTitan_Data_v1.0,2022-04-05,OR.PA,0.1
OroTitan_Data_v1.0,2022-04-05,SU.PA,0.1
OroTitan_Data_v1.0,2022-04-05,TTE.PA,0.1
OroTitan_Data_v1.0,2022-04-06,AI.PA,0.1
OroTitan_Data_v1.0,2022-04-06,ASML.AS,0.1
OroTitan_Data_v1.0,2022-04-06,DSY.PA,0.1
OroTitan_Data_v1.0,2022-04-06,ENX.PA,0.1
OroTitan_Data_v1.0,2022-04-06,GTT.PA,0.1
OroTitan_Data_v1.0,2022-04-06,IPN.PA,0.1
OroTitan_Data_v1.0,2022-04-06,MC.PA,0.1
OroTitan_Data_v1.0,2022-04-06,OR.PA,0.1
OroTitan_Data_v1.0,2022-04-06,SU.PA,0.1
OroTitan_Data_v1.0,2022-04-06,TTE.PA,0.1
OroTitan_Data_v1.0,2022-04-07,AI.PA,0.1
OroTitan_Data_v1.0,2022-04-07,ASML.AS,0.1
OroTitan_Data_v1.0,2022-04-07,DSY.PA,0.1
OroTitan_Data_v1.0,2022-04-07,ENX.PA,0.1
OroTitan_Data_v1.0,2022-04-07,GTT.PA,0.1
OroTitan_Data_v1.0,2022-04-07,IPN.PA,0.1
OroTitan_Data_v1.0,2022-04-07,MC.PA,0.1
OroTitan_Data_v1.0,2022-04-07,OR.PA,0.1
OroTitan_Data_v1.0,2022-04-07,SU.PA,0.1
OroTitan_Data_v1.0,2022-04-07,TTE.PA,0.1
OroTitan_Data_v1.0,2022-04-08,AI.PA,0.1
OroTitan_Data_v1.0,2022-04-08,ASML.AS,0.1
OroTitan_Data_v1.0,2022-04-08,DSY.PA,0.1
OroTitan_Data_v1.0,2022-04-08,ENX.PA,0.1
OroTitan_Data_v1.0,2022-04-08,GTT.PA,0.1
OroTitan_Data_v1.0,2022-04-08,IPN.PA,0.1
OroTitan_Data_v1.0,2022-04-08,MC.PA,0.1
OroTitan_Data_v1.0,2022-04-08,OR.PA,0.1
OroTitan_Data_v1.0,2022-04-08,SU.PA,0.1
OroTitan_Data_v1.0,2022-04-08,TTE.PA,0.1
OroTitan_Data_v1.0,2022-04-11,AI.PA,0.1
OroTitan_Data_v1.0,2022-04-11,ASML.AS,0.1
OroTitan_Data_v1.0,2022-04-11,DSY.PA,0.1
OroTitan_Data_v1.0,2022-04-11,ENX.PA,0.1
OroTitan_Data_v1.0,2022-04-11,GTT.PA,0.1
OroTitan_Data_v1.0,2022-04-11,IPN.PA,0.1
OroTitan_Data_v1.0,2022-04-11,MC.PA,0.1
OroTitan_Data_v1.0,2022-04-11,OR.PA,0.1
OroTitan_Data_v1.0,2022-04-11,SU.PA,0.1
OroTitan_Data_v1.0,2022-04-11,TTE.PA,0.1
OroTitan_Data_v1.0,2022-04-12,AI.PA,0.1
OroTitan_Data_v1.0,2022-04-12,ASML.AS,0.1
OroTitan_Data_v1.0,2022-04-12,DSY.PA,0.1
OroTitan_Data_v1.0,2022-04-12,ENX.PA,0.1
OroTitan_Data_v1.0,2022-04-12,GTT.PA,0.1
OroTitan_Data_v1.0,2022-04-12,IPN.PA,0.1
OroTitan_Data_v1.0,2022-04-12,MC.PA,0.1
OroTitan_Data_v1.0,2022-04-12,OR.PA,0.1
OroTitan_Data_v1.0,2022-04-12,SU.PA,0.1
OroTitan_Data_v1.0,2022-04-12,TTE.PA,0.1
OroTitan_Data_v1.0,2022-04-13,AI.PA,0.1
OroTitan_Data_v1.0,2022-04-13,ASML.AS,0.1
OroTitan_Data_v1.0,2022-04-13,DSY.PA,0.1
OroTitan_Data_v1.0,2022-04-13,ENX.PA,0.1
OroTitan_Data_v1.0,2022-04-13,GTT.PA,0.1
OroTitan_Data_v1.0,2022-04-13,IPN.PA,0.1
OroTitan_Data_v1.0,2022-04-13,MC.PA,0.1
OroTitan_Data_v1.0,2022-04-13,OR.PA,0.1
OroTitan_Data_v1.0,2022-04-13,SU.PA,0.1
OroTitan_Data_v1.0,2022-04-13,TTE.PA,0.1
OroTitan_Data_v1.0,2022-04-14,AI.PA,0.1
OroTitan_Data_v1.0,2022-04-14,ASML.AS,0.1
OroTitan_Data_v1.0,2022-04-14,DSY.PA,0.1
OroTitan_Data_v1.0,2022-04-14,ENX.PA,0.1
OroTitan_Data_v1.0,2022-04-14,GTT.PA,0.1
OroTitan_Data_v1.0,2022-04-14,IPN.PA,0.1
OroTitan_Data_v1.0,2022-04-14,MC.PA,0.1
OroTitan_Data_v1.0,2022-04-14,OR.PA,0.1
OroTitan_Data_v1.0,2022-04-14,SU.PA,0.1
OroTitan_Data_v1.0,2022-04-14,TTE.PA,0.1
OroTitan_Data_v1.0,2022-04-19,AI.PA,0.1
OroTitan_Data_v1.0,2022-04-19,ASML.AS,0.1
OroTitan_Data_v1.0,2022-04-19,DSY.PA,0.1
OroTitan_Data_v1.0,2022-04-19,ENX.PA,0.1
OroTitan_Data_v1.0,2022-04-19,GTT.PA,0.1
OroTitan_Data_v1.0,2022-04-19,IPN.PA,0.1
OroTitan_Data_v1.0,2022-04-19,MC.PA,0.1
OroTitan_Data_v1.0,2022-04-19,OR.PA,0.1
OroTitan_Data_v1.0,2022-04-19,SU.PA,0.1
OroTitan_Data_v1.0,2022-04-19,TTE.PA,0.1
OroTitan_Data_v1.0,2022-04-20,AI.PA,0.1
OroTitan_Data_v1.0,2022-04-20,ASML.AS,0.1
OroTitan_Data_v1.0,2022-04-20,DSY.PA,0.1
OroTitan_Data_v1.0,2022-04-20,ENX.PA,0.1
OroTitan_Data_v1.0,2022-04-20,GTT.PA,0.1
OroTitan_Data_v1.0,2022-04-20,IPN.PA,0.1
OroTitan_Data_v1.0,2022-04-20,MC.PA,0.1
OroTitan_Data_v1.0,2022-04-20,OR.PA,0.1
OroTitan_Data_v1.0,2022-04-20,SU.PA,0.1
OroTitan_Data_v1.0,2022-04-20,TTE.PA,0.1
OroTitan_Data_v1.0,2022-04-21,AI.PA,0.1
OroTitan_Data_v1.0,2022-04-21,ASML.AS,0.1
OroTitan_Data_v1.0,2022-04-21,DSY.PA,0.1
OroTitan_Data_v1.0,2022-04-21,ENX.PA,0.1
OroTitan_Data_v1.0,2022-04-21,GTT.PA,0.1
OroTitan_Data_v1.0,2022-04-21,IPN.PA,0.1
OroTitan_Data_v1.0,2022-04-21,MC.PA,0.1
OroTitan_Data_v1.0,2022-04-21,OR.PA,0.1
OroTitan_Data_v1.0,2022-04-21,SU.PA,0.1
OroTitan_Data_v1.0,2022-04-21,TTE.PA,0.1
OroTitan_Data_v1.0,2022-04-22,AI.PA,0.1
OroTitan_Data_v1.0,2022-04-22,ASML.AS,0.1
OroTitan_Data_v1.0,2022-04-22,DSY.PA,0.1
OroTitan_Data_v1.0,2022-04-22,ENX.PA,0.1
OroTitan_Data_v1.0,2022-04-22,GTT.PA,0.1
OroTitan_Data_v1.0,2022-04-22,IPN.PA,0.1
OroTitan_Data_v1.0,2022-04-22,MC.PA,0.1
OroTitan_Data_v1.0,2022-04-22,OR.PA,0.1
OroTitan_Data_v1.0,2022-04-22,SU.PA,0.1
OroTitan_Data_v1.0,2022-04-22,TTE.PA,0.1
OroTitan_Data_v1.0,2022-04-25,AI.PA,0.1
OroTitan_Data_v1.0,2022-04-25,ASML.AS,0.1
OroTitan_Data_v1.0,2022-04-25,DSY.PA,0.1
OroTitan_Data_v1.0,2022-04-25,ENX.PA,0.1
OroTitan_Data_v1.0,2022-04-25,GTT.PA,0.1
OroTitan_Data_v1.0,2022-04-25,IPN.PA,0.1
OroTitan_Data_v1.0,2022-04-25,MC.PA,0.1
OroTitan_Data_v1.0,2022-04-25,OR.PA,0.1
OroTitan_Data_v1.0,2022-04-25,SU.PA,0.1
OroTitan_Data_v1.0,2022-04-25,TTE.PA,0.1
OroTitan_Data_v1.0,2022-04-26,AI.PA,0.1
OroTitan_Data_v1.0,2022-04-26,ASML.AS,0.1
OroTitan_Data_v1.0,2022-04-26,DSY.PA,0.1
OroTitan_Data_v1.0,2022-04-26,ENX.PA,0.1
OroTitan_Data_v1.0,2022-04-26,GTT.PA,0.1
OroTitan_Data_v1.0,2022-04-26,IPN.PA,0.1
OroTitan_Data_v1.0,2022-04-26,MC.PA,0.1
OroTitan_Data_v1.0,2022-04-26,OR.PA,0.1
OroTitan_Data_v1.0,2022-04-26,SU.PA,0.1
OroTitan_Data_v1.0,2022-04-26,TTE.PA,0.1
OroTitan_Data_v1.0,2022-04-27,AI.PA,0.1
OroTitan_Data_v1.0,2022-04-27,ASML.AS,0.1
OroTitan_Data_v1.0,2022-04-27,DSY.PA,0.1
OroTitan_Data_v1.0,2022-04-27,ENX.PA,0.1
OroTitan_Data_v1.0,2022-04-27,GTT.PA,0.1
OroTitan_Data_v1.0,2022-04-27,IPN.PA,0.1
OroTitan_Data_v1.0,2022-04-27,MC.PA,0.1
OroTitan_Data_v1.0,2022-04-27,OR.PA,0.1
OroTitan_Data_v1.0,2022-04-27,SU.PA,0.1
OroTitan_Data_v1.0,2022-04-27,TTE.PA,0.1
OroTitan_Data_v1.0,2022-04-28,AI.PA,0.1
OroTitan_Data_v1.0,2022-04-28,ASML.AS,0.1
OroTitan_Data_v1.0,2022-04-28,DSY.PA,0.1
OroTitan_Data_v1.0,2022-04-28,ENX.PA,0.1
OroTitan_Data_v1.0,2022-04-28,GTT.PA,0.1
OroTitan_Data_v1.0,2022-04-28,IPN.PA,0.1
OroTitan_Data_v1.0,2022-04-28,MC.PA,0.1
OroTitan_Data_v1.0,2022-04-28,OR.PA,0.1
OroTitan_Data_v1.0,2022-04-28,SU.PA,0.1
OroTitan_Data_v1.0,2022-04-28,TTE.PA,0.1
OroTitan_Data_v1.0,2022-04-29,AI.PA,0.1
OroTitan_Data_v1.0,2022-04-29,ASML.AS,0.1
OroTitan_Data_v1.0,2022-04-29,DSY.PA,0.1
OroTitan_Data_v1.0,2022-04-29,ENX.PA,0.1
OroTitan_Data_v1.0,2022-04-29,GTT.PA,0.1
OroTitan_Data_v1.0,2022-04-29,IPN.PA,0.1
OroTitan_Data_v1.0,2022-04-29,MC.PA,0.1
OroTitan_Data_v1.0,2022-04-29,OR.PA,0.1
OroTitan_Data_v1.0,2022-04-29,SU.PA,0.1
OroTitan_Data_v1.0,2022-04-29,TTE.PA,0.1
OroTitan_Data_v1.0,2022-05-02,AI.PA,0.1
OroTitan_Data_v1.0,2022-05-02,ASML.AS,0.1
OroTitan_Data_v1.0,2022-05-02,DSY.PA,0.1
OroTitan_Data_v1.0,2022-05-02,ENX.PA,0.1
OroTitan_Data_v1.0,2022-05-02,GTT.PA,0.1
OroTitan_Data_v1.0,2022-05-02,IPN.PA,0.1
OroTitan_Data_v1.0,2022-05-02,MC.PA,0.1
OroTitan_Data_v1.0,2022-05-02,OR.PA,0.1
OroTitan_Data_v1.0,2022-05-02,SU.PA,0.1
OroTitan_Data_v1.0,2022-05-02,TTE.PA,0.1
OroTitan_Data_v1.0,2022-05-03,AI.PA,0.1
OroTitan_Data_v1.0,2022-05-03,ASML.AS,0.1
OroTitan_Data_v1.0,2022-05-03,DSY.PA,0.1
OroTitan_Data_v1.0,2022-05-03,ENX.PA,0.1
OroTitan_Data_v1.0,2022-05-03,GTT.PA,0.1
OroTitan_Data_v1.0,2022-05-03,IPN.PA,0.1
OroTitan_Data_v1.0,2022-05-03,MC.PA,0.1
OroTitan_Data_v1.0,2022-05-03,OR.PA,0.1
OroTitan_Data_v1.0,2022-05-03,SU.PA,0.1
OroTitan_Data_v1.0,2022-05-03,TTE.PA,0.1
OroTitan_Data_v1.0,2022-05-04,AI.PA,0.1
OroTitan_Data_v1.0,2022-05-04,ASML.AS,0.1
OroTitan_Data_v1.0,2022-05-04,DSY.PA,0.1
OroTitan_Data_v1.0,2022-05-04,ENX.PA,0.1
OroTitan_Data_v1.0,2022-05-04,GTT.PA,0.1
OroTitan_Data_v1.0,2022-05-04,IPN.PA,0.1
OroTitan_Data_v1.0,2022-05-04,MC.PA,0.1
OroTitan_Data_v1.0,2022-05-04,OR.PA,0.1
OroTitan_Data_v1.0,2022-05-04,SU.PA,0.1
OroTitan_Data_v1.0,2022-05-04,TTE.PA,0.1
OroTitan_Data_v1.0,2022-05-05,AI.PA,0.1
OroTitan_Data_v1.0,2022-05-05,ASML.AS,0.1
OroTitan_Data_v1.0,2022-05-05,DSY.PA,0.1
OroTitan_Data_v1.0,2022-05-05,ENX.PA,0.1
OroTitan_Data_v1.0,2022-05-05,GTT.PA,0.1
OroTitan_Data_v1.0,2022-05-05,IPN.PA,0.1
OroTitan_Data_v1.0,2022-05-05,MC.PA,0.1
OroTitan_Data_v1.0,2022-05-05,OR.PA,0.1
OroTitan_Data_v1.0,2022-05-05,SU.PA,0.1
OroTitan_Data_v1.0,2022-05-05,TTE.PA,0.1
OroTitan_Data_v1.0,2022-05-06,AI.PA,0.1
OroTitan_Data_v1.0,2022-05-06,ASML.AS,0.1
OroTitan_Data_v1.0,2022-05-06,DSY.PA,0.1
OroTitan_Data_v1.0,2022-05-06,ENX.PA,0.1
OroTitan_Data_v1.0,2022-05-06,GTT.PA,0.1
OroTitan_Data_v1.0,2022-05-06,IPN.PA,0.1
OroTitan_Data_v1.0,2022-05-06,MC.PA,0.1
OroTitan_Data_v1.0,2022-05-06,OR.PA,0.1
OroTitan_Data_v1.0,2022-05-06,SU.PA,0.1
OroTitan_Data_v1.0,2022-05-06,TTE.PA,0.1
OroTitan_Data_v1.0,2022-05-09,AI.PA,0.1
OroTitan_Data_v1.0,2022-05-09,ASML.AS,0.1
OroTitan_Data_v1.0,2022-05-09,DSY.PA,0.1
OroTitan_Data_v1.0,2022-05-09,ENX.PA,0.1
OroTitan_Data_v1.0,2022-05-09,GTT.PA,0.1
OroTitan_Data_v1.0,2022-05-09,IPN.PA,0.1
OroTitan_Data_v1.0,2022-05-09,MC.PA,0.1
OroTitan_Data_v1.0,2022-05-09,OR.PA,0.1
OroTitan_Data_v1.0,2022-05-09,SU.PA,0.1
OroTitan_Data_v1.0,2022-05-09,TTE.PA,0.1
OroTitan_Data_v1.0,2022-05-10,AI.PA,0.1
OroTitan_Data_v1.0,2022-05-10,ASML.AS,0.1
OroTitan_Data_v1.0,2022-05-10,DSY.PA,0.1
OroTitan_Data_v1.0,2022-05-10,ENX.PA,0.1
OroTitan_Data_v1.0,2022-05-10,GTT.PA,0.1
OroTitan_Data_v1.0,2022-05-10,IPN.PA,0.1
OroTitan_Data_v1.0,2022-05-10,MC.PA,0.1
OroTitan_Data_v1.0,2022-05-10,OR.PA,0.1
OroTitan_Data_v1.0,2022-05-10,SU.PA,0.1
OroTitan_Data_v1.0,2022-05-10,TTE.PA,0.1
OroTitan_Data_v1.0,2022-05-11,AI.PA,0.1
OroTitan_Data_v1.0,2022-05-11,ASML.AS,0.1
OroTitan_Data_v1.0,2022-05-11,DSY.PA,0.1
OroTitan_Data_v1.0,2022-05-11,ENX.PA,0.1
OroTitan_Data_v1.0,2022-05-11,GTT.PA,0.1
OroTitan_Data_v1.0,2022-05-11,IPN.PA,0.1
OroTitan_Data_v1.0,2022-05-11,MC.PA,0.1
OroTitan_Data_v1.0,2022-05-11,OR.PA,0.1
OroTitan_Data_v1.0,2022-05-11,SU.PA,0.1
OroTitan_Data_v1.0,2022-05-11,TTE.PA,0.1
OroTitan_Data_v1.0,2022-05-12,AI.PA,0.1
OroTitan_Data_v1.0,2022-05-12,ASML.AS,0.1
OroTitan_Data_v1.0,2022-05-12,DSY.PA,0.1
OroTitan_Data_v1.0,2022-05-12,ENX.PA,0.1
OroTitan_Data_v1.0,2022-05-12,GTT.PA,0.1
OroTitan_Data_v1.0,2022-05-12,IPN.PA,0.1
OroTitan_Data_v1.0,2022-05-12,MC.PA,0.1
OroTitan_Data_v1.0,2022-05-12,OR.PA,0.1
OroTitan_Data_v1.0,2022-05-12,SU.PA,0.1
OroTitan_Data_v1.0,2022-05-12,TTE.PA,0.1
OroTitan_Data_v1.0,2022-05-13,AI.PA,0.1
OroTitan_Data_v1.0,2022-05-13,ASML.AS,0.1
OroTitan_Data_v1.0,2022-05-13,DSY.PA,0.1
OroTitan_Data_v1.0,2022-05-13,ENX.PA,0.1
OroTitan_Data_v1.0,2022-05-13,GTT.PA,0.1
OroTitan_Data_v1.0,2022-05-13,IPN.PA,0.1
OroTitan_Data_v1.0,2022-05-13,MC.PA,0.1
OroTitan_Data_v1.0,2022-05-13,OR.PA,0.1
OroTitan_Data_v1.0,2022-05-13,SU.PA,0.1
OroTitan_Data_v1.0,2022-05-13,TTE.PA,0.1
OroTitan_Data_v1.0,2022-05-16,AI.PA,0.1
OroTitan_Data_v1.0,2022-05-16,ASML.AS,0.1
OroTitan_Data_v1.0,2022-05-16,DSY.PA,0.1
OroTitan_Data_v1.0,2022-05-16,ENX.PA,0.1
OroTitan_Data_v1.0,2022-05-16,GTT.PA,0.1
OroTitan_Data_v1.0,2022-05-16,IPN.PA,0.1
OroTitan_Data_v1.0,2022-05-16,MC.PA,0.1
OroTitan_Data_v1.0,2022-05-16,OR.PA,0.1
OroTitan_Data_v1.0,2022-05-16,SU.PA,0.1
OroTitan_Data_v1.0,2022-05-16,TTE.PA,0.1
OroTitan_Data_v1.0,2022-05-17,AI.PA,0.1
OroTitan_Data_v1.0,2022-05-17,ASML.AS,0.1
OroTitan_Data_v1.0,2022-05-17,DSY.PA,0.1
OroTitan_Data_v1.0,2022-05-17,ENX.PA,0.1
OroTitan_Data_v1.0,2022-05-17,GTT.PA,0.1
OroTitan_Data_v1.0,2022-05-17,IPN.PA,0.1
OroTitan_Data_v1.0,2022-05-17,MC.PA,0.1
OroTitan_Data_v1.0,2022-05-17,OR.PA,0.1
OroTitan_Data_v1.0,2022-05-17,SU.PA,0.1
OroTitan_Data_v1.0,2022-05-17,TTE.PA,0.1
OroTitan_Data_v1.0,2022-05-18,AI.PA,0.1
OroTitan_Data_v1.0,2022-05-18,ASML.AS,0.1
OroTitan_Data_v1.0,2022-05-18,DSY.PA,0.1
OroTitan_Data_v1.0,2022-05-18,ENX.PA,0.1
OroTitan_Data_v1.0,2022-05-18,GTT.PA,0.1
OroTitan_Data_v1.0,2022-05-18,IPN.PA,0.1
OroTitan_Data_v1.0,2022-05-18,MC.PA,0.1
OroTitan_Data_v1.0,2022-05-18,OR.PA,0.1
OroTitan_Data_v1.0,2022-05-18,SU.PA,0.1
OroTitan_Data_v1.0,2022-05-18,TTE.PA,0.1
OroTitan_Data_v1.0,2022-05-19,AI.PA,0.1
OroTitan_Data_v1.0,2022-05-19,ASML.AS,0.1
OroTitan_Data_v1.0,2022-05-19,DSY.PA,0.1
OroTitan_Data_v1.0,2022-05-19,ENX.PA,0.1
OroTitan_Data_v1.0,2022-05-19,GTT.PA,0.1
OroTitan_Data_v1.0,2022-05-19,IPN.PA,0.1
